ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0001573	ganglioside metabolic process	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000017929/ENSMUSG00000040710	2
GO:0006688	glycosphingolipid biosynthetic process	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000017929/ENSMUSG00000040710	2
GO:0010829	negative regulation of glucose transmembrane transport	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000019768/ENSMUSG00000052889	2
GO:0030325	adrenal gland development	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000022587/ENSMUSG00000024431	2
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000022018/ENSMUSG00000034165	2
GO:0051354	negative regulation of oxidoreductase activity	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000006574/ENSMUSG00000026463	2
GO:0070168	negative regulation of biomineral tissue development	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000059456/ENSMUSG00000031451	2
GO:0070920	regulation of production of small RNA involved in gene silencing by RNA	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000029478/ENSMUSG00000019768	2
GO:2000050	regulation of non-canonical Wnt signaling pathway	2/342	26/21351	0.0646101653014758	0.352292389622927	0.310894115864014	ENSMUSG00000028496/ENSMUSG00000040183	2
GO:0001841	neural tube formation	5/342	134/21351	0.0646771703231993	0.352292389622927	0.310894115864014	ENSMUSG00000017009/ENSMUSG00000030323/ENSMUSG00000025231/ENSMUSG00000071226/ENSMUSG00000022329	5
GO:0002704	negative regulation of leukocyte mediated immunity	3/342	58/21351	0.0659915573259137	0.35572963741957	0.313927448817606	ENSMUSG00000017631/ENSMUSG00000074272/ENSMUSG00000069255	3
GO:0006493	protein O-linked glycosylation	3/342	58/21351	0.0659915573259137	0.35572963741957	0.313927448817606	ENSMUSG00000031608/ENSMUSG00000047434/ENSMUSG00000026028	3
GO:0010517	regulation of phospholipase activity	3/342	58/21351	0.0659915573259137	0.35572963741957	0.313927448817606	ENSMUSG00000026237/ENSMUSG00000057897/ENSMUSG00000019768	3
GO:0010761	fibroblast migration	3/342	58/21351	0.0659915573259137	0.35572963741957	0.313927448817606	ENSMUSG00000017009/ENSMUSG00000038587/ENSMUSG00000045038	3
GO:0061614	pri-miRNA transcription by RNA polymerase II	3/342	58/21351	0.0659915573259137	0.35572963741957	0.313927448817606	ENSMUSG00000032187/ENSMUSG00000032035/ENSMUSG00000024431	3
GO:0072577	endothelial cell apoptotic process	3/342	58/21351	0.0659915573259137	0.35572963741957	0.313927448817606	ENSMUSG00000022018/ENSMUSG00000016933/ENSMUSG00000031451	3
GO:1900024	regulation of substrate adhesion-dependent cell spreading	3/342	58/21351	0.0659915573259137	0.35572963741957	0.313927448817606	ENSMUSG00000032702/ENSMUSG00000021365/ENSMUSG00000074238	3
GO:0048545	response to steroid hormone	7/342	222/21351	0.0670901209160432	0.359999804567596	0.317695823835578	ENSMUSG00000028766/ENSMUSG00000032187/ENSMUSG00000032744/ENSMUSG00000024431/ENSMUSG00000029478/ENSMUSG00000007817/ENSMUSG00000019768	7
GO:0051495	positive regulation of cytoskeleton organization	7/342	222/21351	0.0670901209160432	0.359999804567596	0.317695823835578	ENSMUSG00000017009/ENSMUSG00000022353/ENSMUSG00000022018/ENSMUSG00000055926/ENSMUSG00000045038/ENSMUSG00000074238/ENSMUSG00000059456	7
GO:1901654	response to ketone	6/342	178/21351	0.0672776802718257	0.359999804567596	0.317695823835578	ENSMUSG00000007659/ENSMUSG00000024431/ENSMUSG00000037944/ENSMUSG00000045038/ENSMUSG00000029287/ENSMUSG00000022840	6
GO:1902107	positive regulation of leukocyte differentiation	6/342	178/21351	0.0672776802718257	0.359999804567596	0.317695823835578	ENSMUSG00000026288/ENSMUSG00000037944/ENSMUSG00000022471/ENSMUSG00000037104/ENSMUSG00000007817/ENSMUSG00000031451	6
GO:1903708	positive regulation of hemopoiesis	6/342	178/21351	0.0672776802718257	0.359999804567596	0.317695823835578	ENSMUSG00000026288/ENSMUSG00000037944/ENSMUSG00000022471/ENSMUSG00000037104/ENSMUSG00000007817/ENSMUSG00000031451	6
GO:1902414	protein localization to cell junction	5/342	136/21351	0.0680036109743034	0.361583012966727	0.319092987640347	ENSMUSG00000049044/ENSMUSG00000031823/ENSMUSG00000033768/ENSMUSG00000020717/ENSMUSG00000075254	5
GO:1902806	regulation of cell cycle G1/S phase transition	5/342	136/21351	0.0680036109743034	0.361583012966727	0.319092987640347	ENSMUSG00000027510/ENSMUSG00000022018/ENSMUSG00000020167/ENSMUSG00000034165/ENSMUSG00000026463	5
GO:0016241	regulation of macroautophagy	4/342	96/21351	0.0684948695549397	0.361583012966727	0.319092987640347	ENSMUSG00000025373/ENSMUSG00000005312/ENSMUSG00000036622/ENSMUSG00000033909	4
GO:1904035	regulation of epithelial cell apoptotic process	4/342	96/21351	0.0684948695549397	0.361583012966727	0.319092987640347	ENSMUSG00000026278/ENSMUSG00000022018/ENSMUSG00000016933/ENSMUSG00000031451	4
GO:0001954	positive regulation of cell-matrix adhesion	3/342	59/21351	0.0687364835576765	0.361583012966727	0.319092987640347	ENSMUSG00000017009/ENSMUSG00000025314/ENSMUSG00000059456	3
GO:0003170	heart valve development	3/342	59/21351	0.0687364835576765	0.361583012966727	0.319092987640347	ENSMUSG00000040732/ENSMUSG00000032744/ENSMUSG00000110195	3
GO:0060193	positive regulation of lipase activity	3/342	59/21351	0.0687364835576765	0.361583012966727	0.319092987640347	ENSMUSG00000026237/ENSMUSG00000057897/ENSMUSG00000019768	3
GO:0007263	nitric oxide mediated signal transduction	2/342	27/21351	0.0690619585688371	0.361583012966727	0.319092987640347	ENSMUSG00000110195/ENSMUSG00000026463	2
GO:0033622	integrin activation	2/342	27/21351	0.0690619585688371	0.361583012966727	0.319092987640347	ENSMUSG00000028217/ENSMUSG00000024353	2
GO:0045648	positive regulation of erythrocyte differentiation	2/342	27/21351	0.0690619585688371	0.361583012966727	0.319092987640347	ENSMUSG00000026288/ENSMUSG00000032035	2
GO:0051894	positive regulation of focal adhesion assembly	2/342	27/21351	0.0690619585688371	0.361583012966727	0.319092987640347	ENSMUSG00000017009/ENSMUSG00000025314	2
GO:0060343	trabecula formation	2/342	27/21351	0.0690619585688371	0.361583012966727	0.319092987640347	ENSMUSG00000032187/ENSMUSG00000029287	2
GO:0062009	secondary palate development	2/342	27/21351	0.0690619585688371	0.361583012966727	0.319092987640347	ENSMUSG00000090958/ENSMUSG00000029287	2
GO:0110150	negative regulation of biomineralization	2/342	27/21351	0.0690619585688371	0.361583012966727	0.319092987640347	ENSMUSG00000059456/ENSMUSG00000031451	2
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	2/342	27/21351	0.0690619585688371	0.361583012966727	0.319092987640347	ENSMUSG00000005312/ENSMUSG00000038612	2
GO:0007163	establishment or maintenance of cell polarity	7/342	224/21351	0.069654196961387	0.363887705187476	0.321126852893795	ENSMUSG00000032702/ENSMUSG00000025373/ENSMUSG00000017132/ENSMUSG00000035403/ENSMUSG00000037944/ENSMUSG00000059456/ENSMUSG00000030583	7
GO:0002698	negative regulation of immune effector process	5/342	137/21351	0.0697018710814649	0.363887705187476	0.321126852893795	ENSMUSG00000017631/ENSMUSG00000037104/ENSMUSG00000074272/ENSMUSG00000069255/ENSMUSG00000030577	5
GO:0001818	negative regulation of cytokine production	8/342	270/21351	0.0700010725553607	0.364926907570435	0.32204393743939	ENSMUSG00000026288/ENSMUSG00000022018/ENSMUSG00000037944/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000074272/ENSMUSG00000050350/ENSMUSG00000031451	8
GO:0070555	response to interleukin-1	4/342	97/21351	0.0705834382791027	0.367114829805394	0.323974754479022	ENSMUSG00000026883/ENSMUSG00000032363/ENSMUSG00000033740/ENSMUSG00000020702	4
GO:0016569	covalent chromatin modification	12/342	463/21351	0.0706222545811146	0.367114829805394	0.323974754479022	ENSMUSG00000078796/ENSMUSG00000032187/ENSMUSG00000024201/ENSMUSG00000020661/ENSMUSG00000001228/ENSMUSG00000051977/ENSMUSG00000028736/ENSMUSG00000021356/ENSMUSG00000020124/ENSMUSG00000020167/ENSMUSG00000033909/ENSMUSG00000052889	12
GO:0007050	cell cycle arrest	5/342	138/21351	0.0714234171973573	0.368690777910392	0.325365511154962	ENSMUSG00000027510/ENSMUSG00000022018/ENSMUSG00000026883/ENSMUSG00000028211/ENSMUSG00000029127	5
GO:0010565	regulation of cellular ketone metabolic process	5/342	138/21351	0.0714234171973573	0.368690777910392	0.325365511154962	ENSMUSG00000031668/ENSMUSG00000038967/ENSMUSG00000045038/ENSMUSG00000029478/ENSMUSG00000026463	5
GO:0016079	synaptic vesicle exocytosis	5/342	138/21351	0.0714234171973573	0.368690777910392	0.325365511154962	ENSMUSG00000007659/ENSMUSG00000025867/ENSMUSG00000017132/ENSMUSG00000045038/ENSMUSG00000052889	5
GO:0030042	actin filament depolymerization	3/342	60/21351	0.0715324862740524	0.368690777910392	0.325365511154962	ENSMUSG00000028328/ENSMUSG00000051586/ENSMUSG00000028745	3
GO:0071156	regulation of cell cycle arrest	3/342	60/21351	0.0715324862740524	0.368690777910392	0.325365511154962	ENSMUSG00000027510/ENSMUSG00000022018/ENSMUSG00000026883	3
GO:1905517	macrophage migration	3/342	60/21351	0.0715324862740524	0.368690777910392	0.325365511154962	ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000059456	3
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	6/342	181/21351	0.0716692229367009	0.368873797148782	0.325527023597415	ENSMUSG00000026883/ENSMUSG00000045038/ENSMUSG00000046688/ENSMUSG00000060548/ENSMUSG00000019768/ENSMUSG00000052889	6
GO:0002275	myeloid cell activation involved in immune response	4/342	98/21351	0.0727043891455005	0.372554781510023	0.328775451358576	ENSMUSG00000025867/ENSMUSG00000017631/ENSMUSG00000045038/ENSMUSG00000014453	4
GO:0030838	positive regulation of actin filament polymerization	4/342	98/21351	0.0727043891455005	0.372554781510023	0.328775451358576	ENSMUSG00000055926/ENSMUSG00000045038/ENSMUSG00000074238/ENSMUSG00000059456	4
GO:0045921	positive regulation of exocytosis	4/342	98/21351	0.0727043891455005	0.372554781510023	0.328775451358576	ENSMUSG00000017009/ENSMUSG00000007659/ENSMUSG00000036622/ENSMUSG00000022416	4
GO:0071887	leukocyte apoptotic process	5/342	139/21351	0.073168187036016	0.372554781510023	0.328775451358576	ENSMUSG00000037944/ENSMUSG00000039936/ENSMUSG00000074272/ENSMUSG00000014453/ENSMUSG00000031451	5
GO:0042593	glucose homeostasis	8/342	273/21351	0.0735772361850176	0.372554781510023	0.328775451358576	ENSMUSG00000032187/ENSMUSG00000038967/ENSMUSG00000045038/ENSMUSG00000029478/ENSMUSG00000025314/ENSMUSG00000022840/ENSMUSG00000031842/ENSMUSG00000031451	8
GO:0002089	lens morphogenesis in camera-type eye	2/342	28/21351	0.0736112630865029	0.372554781510023	0.328775451358576	ENSMUSG00000028121/ENSMUSG00000026565	2
GO:0006882	cellular zinc ion homeostasis	2/342	28/21351	0.0736112630865029	0.372554781510023	0.328775451358576	ENSMUSG00000029151/ENSMUSG00000036622	2
GO:0032770	positive regulation of monooxygenase activity	2/342	28/21351	0.0736112630865029	0.372554781510023	0.328775451358576	ENSMUSG00000059456/ENSMUSG00000019768	2
GO:0060039	pericardium development	2/342	28/21351	0.0736112630865029	0.372554781510023	0.328775451358576	ENSMUSG00000075254/ENSMUSG00000029287	2
GO:0071480	cellular response to gamma radiation	2/342	28/21351	0.0736112630865029	0.372554781510023	0.328775451358576	ENSMUSG00000007659/ENSMUSG00000022471	2
GO:1903861	positive regulation of dendrite extension	2/342	28/21351	0.0736112630865029	0.372554781510023	0.328775451358576	ENSMUSG00000052949/ENSMUSG00000024589	2
GO:1903901	negative regulation of viral life cycle	2/342	28/21351	0.0736112630865029	0.372554781510023	0.328775451358576	ENSMUSG00000022587/ENSMUSG00000022504	2
GO:0001836	release of cytochrome c from mitochondria	3/342	61/21351	0.0743788491818138	0.375917512369666	0.331743023943998	ENSMUSG00000007659/ENSMUSG00000026278/ENSMUSG00000040093	3
GO:0033500	carbohydrate homeostasis	8/342	274/21351	0.0747934950444181	0.377164634401112	0.332843595267028	ENSMUSG00000032187/ENSMUSG00000038967/ENSMUSG00000045038/ENSMUSG00000029478/ENSMUSG00000025314/ENSMUSG00000022840/ENSMUSG00000031842/ENSMUSG00000031451	8
GO:0051588	regulation of neurotransmitter transport	5/342	140/21351	0.0749361128722297	0.377164634401112	0.332843595267028	ENSMUSG00000007659/ENSMUSG00000025867/ENSMUSG00000017132/ENSMUSG00000045038/ENSMUSG00000052889	5
GO:0097553	calcium ion transmembrane import into cytosol	5/342	140/21351	0.0749361128722297	0.377164634401112	0.332843595267028	ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000059456	5
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	4/342	100/21351	0.077042624640349	0.386698793649355	0.341257384770576	ENSMUSG00000045281/ENSMUSG00000026237/ENSMUSG00000050350/ENSMUSG00000019768	4
GO:0036473	cell death in response to oxidative stress	4/342	100/21351	0.077042624640349	0.386698793649355	0.341257384770576	ENSMUSG00000005312/ENSMUSG00000063410/ENSMUSG00000038612/ENSMUSG00000030067	4
GO:0010812	negative regulation of cell-substrate adhesion	3/342	62/21351	0.077274840063274	0.386798787349685	0.341345628099049	ENSMUSG00000032702/ENSMUSG00000074238/ENSMUSG00000069255	3
GO:0098586	cellular response to virus	3/342	62/21351	0.077274840063274	0.386798787349685	0.341345628099049	ENSMUSG00000051506/ENSMUSG00000032053/ENSMUSG00000020124	3
GO:0000082	G1/S transition of mitotic cell cycle	6/342	185/21351	0.0777752117871106	0.387441536974723	0.341912847494881	ENSMUSG00000027510/ENSMUSG00000022018/ENSMUSG00000020167/ENSMUSG00000021701/ENSMUSG00000034165/ENSMUSG00000057897	6
GO:0002029	desensitization of G protein-coupled receptor signaling pathway	2/342	29/21351	0.0782538340322163	0.387441536974723	0.341912847494881	ENSMUSG00000057897/ENSMUSG00000056055	2
GO:0002438	acute inflammatory response to antigenic stimulus	2/342	29/21351	0.0782538340322163	0.387441536974723	0.341912847494881	ENSMUSG00000021070/ENSMUSG00000037944	2
GO:0007176	regulation of epidermal growth factor-activated receptor activity	2/342	29/21351	0.0782538340322163	0.387441536974723	0.341912847494881	ENSMUSG00000037224/ENSMUSG00000037104	2
GO:0022401	negative adaptation of signaling pathway	2/342	29/21351	0.0782538340322163	0.387441536974723	0.341912847494881	ENSMUSG00000057897/ENSMUSG00000056055	2
GO:0055069	zinc ion homeostasis	2/342	29/21351	0.0782538340322163	0.387441536974723	0.341912847494881	ENSMUSG00000029151/ENSMUSG00000036622	2
GO:0061050	regulation of cell growth involved in cardiac muscle cell development	2/342	29/21351	0.0782538340322163	0.387441536974723	0.341912847494881	ENSMUSG00000024431/ENSMUSG00000030067	2
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	2/342	29/21351	0.0782538340322163	0.387441536974723	0.341912847494881	ENSMUSG00000022018/ENSMUSG00000034165	2
GO:0010469	regulation of signaling receptor activity	5/342	142/21351	0.0785411348626038	0.388336357448207	0.34270251661109	ENSMUSG00000046182/ENSMUSG00000037224/ENSMUSG00000037104/ENSMUSG00000025314/ENSMUSG00000059456	5
GO:2000116	regulation of cysteine-type endopeptidase activity	7/342	231/21351	0.0790844017695211	0.390492628791511	0.344605402090839	ENSMUSG00000020340/ENSMUSG00000026278/ENSMUSG00000035900/ENSMUSG00000031668/ENSMUSG00000042292/ENSMUSG00000033740/ENSMUSG00000031451	7
GO:0007269	neurotransmitter secretion	6/342	186/21351	0.0793462934412889	0.390726882837915	0.344812128681562	ENSMUSG00000007659/ENSMUSG00000025867/ENSMUSG00000017132/ENSMUSG00000033768/ENSMUSG00000045038/ENSMUSG00000052889	6
GO:0099643	signal release from synapse	6/342	186/21351	0.0793462934412889	0.390726882837915	0.344812128681562	ENSMUSG00000007659/ENSMUSG00000025867/ENSMUSG00000017132/ENSMUSG00000033768/ENSMUSG00000045038/ENSMUSG00000052889	6
GO:0043966	histone H3 acetylation	3/342	63/21351	0.0802197118718205	0.392904072662519	0.346733474488415	ENSMUSG00000032187/ENSMUSG00000021356/ENSMUSG00000020167	3
GO:0051893	regulation of focal adhesion assembly	3/342	63/21351	0.0802197118718205	0.392904072662519	0.346733474488415	ENSMUSG00000017009/ENSMUSG00000025314/ENSMUSG00000069255	3
GO:0061912	selective autophagy	3/342	63/21351	0.0802197118718205	0.392904072662519	0.346733474488415	ENSMUSG00000025373/ENSMUSG00000043940/ENSMUSG00000005312	3
GO:0090109	regulation of cell-substrate junction assembly	3/342	63/21351	0.0802197118718205	0.392904072662519	0.346733474488415	ENSMUSG00000017009/ENSMUSG00000025314/ENSMUSG00000069255	3
GO:0048880	sensory system development	11/342	424/21351	0.0806463635884409	0.39446355559232	0.348109700830359	ENSMUSG00000032187/ENSMUSG00000020701/ENSMUSG00000071757/ENSMUSG00000028121/ENSMUSG00000035403/ENSMUSG00000030323/ENSMUSG00000028328/ENSMUSG00000032556/ENSMUSG00000030583/ENSMUSG00000026407/ENSMUSG00000026565	11
GO:0021510	spinal cord development	4/342	102/21351	0.081507856139275	0.397609943469235	0.350886353139555	ENSMUSG00000028736/ENSMUSG00000030323/ENSMUSG00000025231/ENSMUSG00000030067	4
GO:0036503	ERAD pathway	4/342	102/21351	0.081507856139275	0.397609943469235	0.350886353139555	ENSMUSG00000024807/ENSMUSG00000031668/ENSMUSG00000005312/ENSMUSG00000020109	4
GO:0048284	organelle fusion	5/342	144/21351	0.0822378352823021	0.397935817075886	0.35117393297326	ENSMUSG00000025867/ENSMUSG00000033653/ENSMUSG00000020903/ENSMUSG00000036622/ENSMUSG00000024983	5
GO:2001056	positive regulation of cysteine-type endopeptidase activity	5/342	144/21351	0.0822378352823021	0.397935817075886	0.35117393297326	ENSMUSG00000020340/ENSMUSG00000026278/ENSMUSG00000035900/ENSMUSG00000031668/ENSMUSG00000033740	5
GO:0051924	regulation of calcium ion transport	8/342	280/21351	0.0823453119266515	0.397935817075886	0.35117393297326	ENSMUSG00000005312/ENSMUSG00000016933/ENSMUSG00000020882/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000020577/ENSMUSG00000024065/ENSMUSG00000059456	8
GO:0002507	tolerance induction	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000037944/ENSMUSG00000014453	2
GO:0002825	regulation of T-helper 1 type immune response	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000037944/ENSMUSG00000037104	2
GO:0009303	rRNA transcription	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000032187/ENSMUSG00000049553	2
GO:0010863	positive regulation of phospholipase C activity	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000026237/ENSMUSG00000019768	2
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000026883/ENSMUSG00000052889	2
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000037944/ENSMUSG00000037104	2
GO:0045671	negative regulation of osteoclast differentiation	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000026288/ENSMUSG00000074272	2
GO:0051446	positive regulation of meiotic cell cycle	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000051977/ENSMUSG00000057897	2
GO:1905523	positive regulation of macrophage migration	2/342	30/21351	0.0829855368406935	0.397935817075886	0.35117393297326	ENSMUSG00000037944/ENSMUSG00000025314	2
GO:0008347	glial cell migration	3/342	64/21351	0.0832127037902922	0.397935817075886	0.35117393297326	ENSMUSG00000026883/ENSMUSG00000031785/ENSMUSG00000007817	3
GO:0009064	glutamine family amino acid metabolic process	3/342	64/21351	0.0832127037902922	0.397935817075886	0.35117393297326	ENSMUSG00000036892/ENSMUSG00000026463/ENSMUSG00000026520	3
GO:0060119	inner ear receptor cell development	3/342	64/21351	0.0832127037902922	0.397935817075886	0.35117393297326	ENSMUSG00000017009/ENSMUSG00000071226/ENSMUSG00000042064	3
GO:0035966	response to topologically incorrect protein	5/342	145/21351	0.0841203398419265	0.400916230158306	0.353804114372184	ENSMUSG00000024807/ENSMUSG00000026278/ENSMUSG00000031668/ENSMUSG00000026883/ENSMUSG00000020109	5
GO:0071333	cellular response to glucose stimulus	5/342	145/21351	0.0841203398419265	0.400916230158306	0.353804114372184	ENSMUSG00000032187/ENSMUSG00000045038/ENSMUSG00000022840/ENSMUSG00000031842/ENSMUSG00000031451	5
GO:0031669	cellular response to nutrient levels	6/342	189/21351	0.0841660033125972	0.400916230158306	0.353804114372184	ENSMUSG00000031668/ENSMUSG00000038967/ENSMUSG00000040093/ENSMUSG00000015165/ENSMUSG00000063410/ENSMUSG00000031451	6
GO:0034612	response to tumor necrosis factor	6/342	190/21351	0.0858079259414284	0.407132235713315	0.359289670143907	ENSMUSG00000026883/ENSMUSG00000032363/ENSMUSG00000033740/ENSMUSG00000059456/ENSMUSG00000020702/ENSMUSG00000031451	6
GO:0015698	inorganic anion transport	5/342	146/21351	0.0860254838463821	0.407132235713315	0.359289670143907	ENSMUSG00000017756/ENSMUSG00000026237/ENSMUSG00000006574/ENSMUSG00000032122/ENSMUSG00000025418	5
GO:0051701	biological process involved in interaction with host	5/342	146/21351	0.0860254838463821	0.407132235713315	0.359289670143907	ENSMUSG00000022587/ENSMUSG00000007659/ENSMUSG00000022504/ENSMUSG00000074272/ENSMUSG00000031451	5
GO:0006821	chloride transport	4/342	104/21351	0.0860982181342842	0.407132235713315	0.359289670143907	ENSMUSG00000017756/ENSMUSG00000026237/ENSMUSG00000006574/ENSMUSG00000025418	4
GO:0000768	syncytium formation by plasma membrane fusion	3/342	65/21351	0.086253042253205	0.407132235713315	0.359289670143907	ENSMUSG00000053617/ENSMUSG00000035168/ENSMUSG00000026407	3
GO:0140253	cell-cell fusion	3/342	65/21351	0.086253042253205	0.407132235713315	0.359289670143907	ENSMUSG00000053617/ENSMUSG00000035168/ENSMUSG00000026407	3
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	3/342	65/21351	0.086253042253205	0.407132235713315	0.359289670143907	ENSMUSG00000037944/ENSMUSG00000037104/ENSMUSG00000074272	3
GO:0016311	dephosphorylation	10/342	380/21351	0.0864654663260845	0.4076069331077	0.35970858531516	ENSMUSG00000028766/ENSMUSG00000030946/ENSMUSG00000037754/ENSMUSG00000026288/ENSMUSG00000063446/ENSMUSG00000059895/ENSMUSG00000025314/ENSMUSG00000069255/ENSMUSG00000039849/ENSMUSG00000021054	10
GO:0002360	T cell lineage commitment	2/342	31/21351	0.0878023447777278	0.409324812152932	0.361224594467389	ENSMUSG00000021356/ENSMUSG00000015314	2
GO:0006829	zinc ion transport	2/342	31/21351	0.0878023447777278	0.409324812152932	0.361224594467389	ENSMUSG00000026347/ENSMUSG00000029151	2
GO:0016242	negative regulation of macroautophagy	2/342	31/21351	0.0878023447777278	0.409324812152932	0.361224594467389	ENSMUSG00000025373/ENSMUSG00000033909	2
GO:0023058	adaptation of signaling pathway	2/342	31/21351	0.0878023447777278	0.409324812152932	0.361224594467389	ENSMUSG00000057897/ENSMUSG00000056055	2
GO:0045815	positive regulation of gene expression, epigenetic	2/342	31/21351	0.0878023447777278	0.409324812152932	0.361224594467389	ENSMUSG00000024431/ENSMUSG00000007817	2
GO:0060074	synapse maturation	2/342	31/21351	0.0878023447777278	0.409324812152932	0.361224594467389	ENSMUSG00000026883/ENSMUSG00000057897	2
GO:0072539	T-helper 17 cell differentiation	2/342	31/21351	0.0878023447777278	0.409324812152932	0.361224594467389	ENSMUSG00000021356/ENSMUSG00000015314	2
GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	2/342	31/21351	0.0878023447777278	0.409324812152932	0.361224594467389	ENSMUSG00000027246/ENSMUSG00000021070	2
GO:0031333	negative regulation of protein-containing complex assembly	5/342	147/21351	0.08795316353341	0.409324812152932	0.361224594467389	ENSMUSG00000032702/ENSMUSG00000024544/ENSMUSG00000020717/ENSMUSG00000028328/ENSMUSG00000028745	5
GO:0071331	cellular response to hexose stimulus	5/342	147/21351	0.08795316353341	0.409324812152932	0.361224594467389	ENSMUSG00000032187/ENSMUSG00000045038/ENSMUSG00000022840/ENSMUSG00000031842/ENSMUSG00000031451	5
GO:0032233	positive regulation of actin filament bundle assembly	3/342	66/21351	0.0893399419337993	0.414719424721993	0.365985280064039	ENSMUSG00000017009/ENSMUSG00000022353/ENSMUSG00000022018	3
GO:0060389	pathway-restricted SMAD protein phosphorylation	3/342	66/21351	0.0893399419337993	0.414719424721993	0.365985280064039	ENSMUSG00000024544/ENSMUSG00000020124/ENSMUSG00000029287	3
GO:0071326	cellular response to monosaccharide stimulus	5/342	148/21351	0.089903270297899	0.416803456699165	0.367824415106578	ENSMUSG00000032187/ENSMUSG00000045038/ENSMUSG00000022840/ENSMUSG00000031842/ENSMUSG00000031451	5
GO:0022411	cellular component disassembly	10/342	385/21351	0.0922647968822721	0.423839430912011	0.374033584099658	ENSMUSG00000034312/ENSMUSG00000032187/ENSMUSG00000025373/ENSMUSG00000026278/ENSMUSG00000005312/ENSMUSG00000032035/ENSMUSG00000028328/ENSMUSG00000051586/ENSMUSG00000028745/ENSMUSG00000039795	10
GO:0006949	syncytium formation	3/342	67/21351	0.0924726066968675	0.423839430912011	0.374033584099658	ENSMUSG00000053617/ENSMUSG00000035168/ENSMUSG00000026407	3
GO:0016447	somatic recombination of immunoglobulin gene segments	3/342	67/21351	0.0924726066968675	0.423839430912011	0.374033584099658	ENSMUSG00000020167/ENSMUSG00000000732/ENSMUSG00000030067	3
GO:0017156	calcium-ion regulated exocytosis	3/342	67/21351	0.0924726066968675	0.423839430912011	0.374033584099658	ENSMUSG00000049044/ENSMUSG00000030766/ENSMUSG00000022416	3
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	6/342	194/21351	0.0925511100793514	0.423839430912011	0.374033584099658	ENSMUSG00000025089/ENSMUSG00000021365/ENSMUSG00000020717/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000031451	6
GO:1905475	regulation of protein localization to membrane	6/342	194/21351	0.0925511100793514	0.423839430912011	0.374033584099658	ENSMUSG00000007659/ENSMUSG00000049044/ENSMUSG00000031823/ENSMUSG00000020903/ENSMUSG00000057897/ENSMUSG00000026463	6
GO:0010614	negative regulation of cardiac muscle hypertrophy	2/342	32/21351	0.092700336563357	0.423839430912011	0.374033584099658	ENSMUSG00000026463/ENSMUSG00000030067	2
GO:0032673	regulation of interleukin-4 production	2/342	32/21351	0.092700336563357	0.423839430912011	0.374033584099658	ENSMUSG00000021356/ENSMUSG00000000732	2
GO:0032958	inositol phosphate biosynthetic process	2/342	32/21351	0.092700336563357	0.423839430912011	0.374033584099658	ENSMUSG00000016933/ENSMUSG00000059456	2
GO:1901797	negative regulation of signal transduction by p53 class mediator	2/342	32/21351	0.092700336563357	0.423839430912011	0.374033584099658	ENSMUSG00000027246/ENSMUSG00000021070	2
