ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
MF	GO:0030331	estrogen receptor binding	5/259	49/20768	0.00035358947543194	0.0748583541190169	0.0678831374613676	ENSMUSG00000065954/ENSMUSG00000025019/ENSMUSG00000025423/ENSMUSG00000029599/ENSMUSG00000018501	5
MF	GO:0051427	hormone receptor binding	9/259	182/20768	0.000482297140439423	0.0748583541190169	0.0678831374613676	ENSMUSG00000020738/ENSMUSG00000065954/ENSMUSG00000020027/ENSMUSG00000024789/ENSMUSG00000025019/ENSMUSG00000025423/ENSMUSG00000029599/ENSMUSG00000018501/ENSMUSG00000035011	9
MF	GO:0016922	nuclear receptor binding	7/259	115/20768	0.000603726179232917	0.0748583541190169	0.0678831374613676	ENSMUSG00000020738/ENSMUSG00000065954/ENSMUSG00000025019/ENSMUSG00000025423/ENSMUSG00000029599/ENSMUSG00000018501/ENSMUSG00000035011	7
MF	GO:0140297	DNA-binding transcription factor binding	14/259	412/20768	0.000710231063747788	0.0748583541190169	0.0678831374613676	ENSMUSG00000020738/ENSMUSG00000065954/ENSMUSG00000030094/ENSMUSG00000020167/ENSMUSG00000025019/ENSMUSG00000030527/ENSMUSG00000025423/ENSMUSG00000028484/ENSMUSG00000029599/ENSMUSG00000018501/ENSMUSG00000024563/ENSMUSG00000035011/ENSMUSG00000034161/ENSMUSG00000028156	14
MF	GO:0035258	steroid hormone receptor binding	6/259	89/20768	0.000869298332968805	0.07635337024576	0.0692388496785679	ENSMUSG00000065954/ENSMUSG00000025019/ENSMUSG00000025423/ENSMUSG00000029599/ENSMUSG00000018501/ENSMUSG00000035011	6
MF	GO:0060090	molecular adaptor activity	11/259	309/20768	0.00181003328261159	0.102214205625619	0.0926900017058444	ENSMUSG00000096054/ENSMUSG00000059248/ENSMUSG00000052144/ENSMUSG00000020027/ENSMUSG00000022102/ENSMUSG00000032412/ENSMUSG00000059013/ENSMUSG00000033933/ENSMUSG00000078485/ENSMUSG00000020903/ENSMUSG00000030498	11
MF	GO:0060589	nucleoside-triphosphatase regulator activity	14/259	463/20768	0.00213237343021072	0.102214205625619	0.0926900017058444	ENSMUSG00000029101/ENSMUSG00000026594/ENSMUSG00000009621/ENSMUSG00000037415/ENSMUSG00000026721/ENSMUSG00000032412/ENSMUSG00000039713/ENSMUSG00000059013/ENSMUSG00000051864/ENSMUSG00000021219/ENSMUSG00000040247/ENSMUSG00000004952/ENSMUSG00000063506/ENSMUSG00000052085	14
MF	GO:0003712	transcription coregulator activity	14/259	466/20768	0.00226164363649867	0.102214205625619	0.0926900017058444	ENSMUSG00000018076/ENSMUSG00000065954/ENSMUSG00000025323/ENSMUSG00000030094/ENSMUSG00000025019/ENSMUSG00000038705/ENSMUSG00000025423/ENSMUSG00000028484/ENSMUSG00000029599/ENSMUSG00000018501/ENSMUSG00000021221/ENSMUSG00000063568/ENSMUSG00000042599/ENSMUSG00000014592	14
MF	GO:0046965	retinoid X receptor binding	3/259	22/20768	0.00247748048227266	0.102214205625619	0.0926900017058444	ENSMUSG00000020738/ENSMUSG00000065954/ENSMUSG00000018501	3
MF	GO:0140103	catalytic activity, acting on a glycoprotein	3/259	22/20768	0.00247748048227266	0.102214205625619	0.0926900017058444	ENSMUSG00000042460/ENSMUSG00000042428/ENSMUSG00000038843	3
MF	GO:0030695	GTPase regulator activity	13/259	422/20768	0.00259342904265905	0.102214205625619	0.0926900017058444	ENSMUSG00000029101/ENSMUSG00000026594/ENSMUSG00000009621/ENSMUSG00000037415/ENSMUSG00000026721/ENSMUSG00000039713/ENSMUSG00000059013/ENSMUSG00000051864/ENSMUSG00000021219/ENSMUSG00000040247/ENSMUSG00000004952/ENSMUSG00000063506/ENSMUSG00000052085	13
MF	GO:0035257	nuclear hormone receptor binding	7/259	153/20768	0.00313583176997874	0.102214205625619	0.0926900017058444	ENSMUSG00000020738/ENSMUSG00000065954/ENSMUSG00000025019/ENSMUSG00000025423/ENSMUSG00000029599/ENSMUSG00000018501/ENSMUSG00000035011	7
MF	GO:0030674	protein-macromolecule adaptor activity	9/259	239/20768	0.00319506341826027	0.102214205625619	0.0926900017058444	ENSMUSG00000096054/ENSMUSG00000052144/ENSMUSG00000020027/ENSMUSG00000022102/ENSMUSG00000032412/ENSMUSG00000059013/ENSMUSG00000033933/ENSMUSG00000020903/ENSMUSG00000030498	9
MF	GO:0070412	R-SMAD binding	3/259	24/20768	0.00319687559283822	0.102214205625619	0.0926900017058444	ENSMUSG00000021096/ENSMUSG00000038400/ENSMUSG00000024563	3
MF	GO:0033293	monocarboxylic acid binding	5/259	81/20768	0.00344119590969067	0.102214205625619	0.0926900017058444	ENSMUSG00000040564/ENSMUSG00000037062/ENSMUSG00000034686/ENSMUSG00000042010/ENSMUSG00000037992	5
MF	GO:0003779	actin binding	13/259	437/20768	0.00349015274084788	0.102214205625619	0.0926900017058444	ENSMUSG00000096054/ENSMUSG00000006574/ENSMUSG00000024381/ENSMUSG00000037139/ENSMUSG00000069662/ENSMUSG00000024236/ENSMUSG00000044700/ENSMUSG00000031827/ENSMUSG00000078485/ENSMUSG00000040860/ENSMUSG00000045038/ENSMUSG00000030498/ENSMUSG00000048895	13
MF	GO:0015079	potassium ion transmembrane transporter activity	7/259	156/20768	0.00349118728892057	0.102214205625619	0.0926900017058444	ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000050138/ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031766/ENSMUSG00000050556	7
MF	GO:0033613	activating transcription factor binding	5/259	83/20768	0.0038221434845757	0.106014190335337	0.0961359081438985	ENSMUSG00000020167/ENSMUSG00000028484/ENSMUSG00000018501/ENSMUSG00000024563/ENSMUSG00000035011	5
MF	GO:0046332	SMAD binding	5/259	85/20768	0.00423237948890238	0.111523199532578	0.101131594103246	ENSMUSG00000027660/ENSMUSG00000021096/ENSMUSG00000038400/ENSMUSG00000024563/ENSMUSG00000035011	5
MF	GO:0005068	transmembrane receptor protein tyrosine kinase adaptor activity	2/259	10/20768	0.00652650730087528	0.142117064217553	0.128874757125275	ENSMUSG00000022102/ENSMUSG00000059013	2
MF	GO:0005391	P-type sodium:potassium-exchanging ATPase activity	2/259	10/20768	0.00652650730087528	0.142117064217553	0.128874757125275	ENSMUSG00000032412/ENSMUSG00000040907	2
MF	GO:0016303	1-phosphatidylinositol-3-kinase activity	2/259	10/20768	0.00652650730087528	0.142117064217553	0.128874757125275	ENSMUSG00000026447/ENSMUSG00000027665	2
MF	GO:0090079	translation regulator activity, nucleic acid binding	5/259	95/20768	0.00676455218790046	0.142117064217553	0.128874757125275	ENSMUSG00000025451/ENSMUSG00000026254/ENSMUSG00000039652/ENSMUSG00000037992/ENSMUSG00000028156	5
MF	GO:0016417	S-acyltransferase activity	3/259	32/20768	0.00728113991247425	0.142117064217553	0.128874757125275	ENSMUSG00000060166/ENSMUSG00000052363/ENSMUSG00000004789	3
MF	GO:0042974	retinoic acid receptor binding	3/259	32/20768	0.00728113991247425	0.142117064217553	0.128874757125275	ENSMUSG00000020738/ENSMUSG00000065954/ENSMUSG00000018501	3
MF	GO:0043236	laminin binding	3/259	32/20768	0.00728113991247425	0.142117064217553	0.128874757125275	ENSMUSG00000001507/ENSMUSG00000068220/ENSMUSG00000027111	3
MF	GO:0043560	insulin receptor substrate binding	2/259	11/20768	0.00791156004962201	0.148906862362529	0.135031889568737	ENSMUSG00000024789/ENSMUSG00000027665	2
MF	GO:0035004	phosphatidylinositol 3-kinase activity	2/259	12/20768	0.00941625434476287	0.161643688177241	0.146581912378843	ENSMUSG00000026447/ENSMUSG00000027665	2
MF	GO:0140358	P-type transmembrane transporter activity	2/259	12/20768	0.00941625434476287	0.161643688177241	0.146581912378843	ENSMUSG00000032412/ENSMUSG00000040907	2
MF	GO:0004674	protein serine/threonine kinase activity	12/259	440/20768	0.00954019250079395	0.161643688177241	0.146581912378843	ENSMUSG00000034663/ENSMUSG00000003345/ENSMUSG00000038763/ENSMUSG00000041997/ENSMUSG00000034165/ENSMUSG00000027665/ENSMUSG00000032380/ENSMUSG00000020580/ENSMUSG00000032577/ENSMUSG00000003068/ENSMUSG00000009555/ENSMUSG00000045038	12
MF	GO:1990782	protein tyrosine kinase binding	5/259	104/20768	0.00981517651171106	0.161643688177241	0.146581912378843	ENSMUSG00000022102/ENSMUSG00000034686/ENSMUSG00000059013/ENSMUSG00000074570/ENSMUSG00000069255	5
MF	GO:0000340	RNA 7-methylguanosine cap binding	2/259	13/20768	0.0110374142296291	0.17107992055925	0.155138887314291	ENSMUSG00000026254/ENSMUSG00000028156	2
MF	GO:0000900	translation repressor activity, mRNA regulatory element binding	2/259	13/20768	0.0110374142296291	0.17107992055925	0.155138887314291	ENSMUSG00000039652/ENSMUSG00000037992	2
MF	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	9/259	296/20768	0.0123170462750986	0.184261301628327	0.16709204222363	ENSMUSG00000020738/ENSMUSG00000065954/ENSMUSG00000030094/ENSMUSG00000020167/ENSMUSG00000025019/ENSMUSG00000025423/ENSMUSG00000029599/ENSMUSG00000018501/ENSMUSG00000035011	9
MF	GO:0016409	palmitoyltransferase activity	3/259	39/20768	0.0125871097886523	0.184261301628327	0.16709204222363	ENSMUSG00000060166/ENSMUSG00000037375/ENSMUSG00000052363	3
MF	GO:0001221	transcription coregulator binding	4/259	75/20768	0.0143937685776939	0.192575369277221	0.174631414464913	ENSMUSG00000028163/ENSMUSG00000025019/ENSMUSG00000035011/ENSMUSG00000009555	4
MF	GO:0016307	phosphatidylinositol phosphate kinase activity	2/259	15/20768	0.0146167263208517	0.192575369277221	0.174631414464913	ENSMUSG00000026447/ENSMUSG00000027665	2
MF	GO:0035613	RNA stem-loop binding	2/259	15/20768	0.0146167263208517	0.192575369277221	0.174631414464913	ENSMUSG00000039652/ENSMUSG00000069565	2
MF	GO:0052742	phosphatidylinositol kinase activity	2/259	15/20768	0.0146167263208517	0.192575369277221	0.174631414464913	ENSMUSG00000026447/ENSMUSG00000027665	2
MF	GO:0008047	enzyme activator activity	12/259	470/20768	0.0153798291002643	0.197687071605836	0.179266814159692	ENSMUSG00000029101/ENSMUSG00000026721/ENSMUSG00000032412/ENSMUSG00000027665/ENSMUSG00000051864/ENSMUSG00000021219/ENSMUSG00000040247/ENSMUSG00000004952/ENSMUSG00000003068/ENSMUSG00000063506/ENSMUSG00000045038/ENSMUSG00000048895	12
MF	GO:0019207	kinase regulator activity	7/259	209/20768	0.0161645047572355	0.198449312120831	0.179958029966758	ENSMUSG00000020027/ENSMUSG00000034165/ENSMUSG00000027665/ENSMUSG00000037992/ENSMUSG00000003068/ENSMUSG00000032601/ENSMUSG00000048895	7
MF	GO:0000339	RNA cap binding	2/259	16/20768	0.0165688230233711	0.198449312120831	0.179958029966758	ENSMUSG00000026254/ENSMUSG00000028156	2
MF	GO:0005521	lamin binding	2/259	16/20768	0.0165688230233711	0.198449312120831	0.179958029966758	ENSMUSG00000096054/ENSMUSG00000044700	2
MF	GO:0070888	E-box binding	3/259	44/20768	0.0174318921980836	0.204146826408668	0.185124656325847	ENSMUSG00000020167/ENSMUSG00000005718/ENSMUSG00000034161	3
MF	GO:0046873	metal ion transmembrane transporter activity	11/259	426/20768	0.0184580578541836	0.211465141068582	0.191761058713944	ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000034656/ENSMUSG00000050138/ENSMUSG00000028542/ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000041654/ENSMUSG00000031766/ENSMUSG00000050556/ENSMUSG00000048497	11
MF	GO:0045182	translation regulator activity	5/259	127/20768	0.0216007157555965	0.242203770280837	0.219635497268551	ENSMUSG00000025451/ENSMUSG00000026254/ENSMUSG00000039652/ENSMUSG00000037992/ENSMUSG00000028156	5
MF	GO:0019789	SUMO transferase activity	2/259	19/20768	0.0230397426893815	0.252957174943834	0.229386911863579	ENSMUSG00000020738/ENSMUSG00000025423	2
MF	GO:0005504	fatty acid binding	3/259	50/20768	0.0244356955572783	0.262385630053714	0.237936834204306	ENSMUSG00000040564/ENSMUSG00000037062/ENSMUSG00000034686	3
MF	GO:0035259	glucocorticoid receptor binding	2/259	20/20768	0.0253921577471336	0.262385630053714	0.237936834204306	ENSMUSG00000065954/ENSMUSG00000025423	2
MF	GO:0070300	phosphatidic acid binding	2/259	20/20768	0.0253921577471336	0.262385630053714	0.237936834204306	ENSMUSG00000040111/ENSMUSG00000078485	2
MF	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	7/259	231/20768	0.0262275720209362	0.265806354904488	0.241038819787551	ENSMUSG00000036282/ENSMUSG00000037062/ENSMUSG00000060166/ENSMUSG00000038732/ENSMUSG00000037375/ENSMUSG00000052363/ENSMUSG00000004789	7
MF	GO:0035014	phosphatidylinositol 3-kinase regulator activity	2/259	21/20768	0.0278377117611362	0.271675446261458	0.246361035858788	ENSMUSG00000020027/ENSMUSG00000037992	2
MF	GO:0042975	peroxisome proliferator activated receptor binding	2/259	21/20768	0.0278377117611362	0.271675446261458	0.246361035858788	ENSMUSG00000065954/ENSMUSG00000018501	2
MF	GO:0005096	GTPase activator activity	7/259	238/20768	0.0301663614383335	0.28082382958798	0.254656983187742	ENSMUSG00000029101/ENSMUSG00000026721/ENSMUSG00000051864/ENSMUSG00000021219/ENSMUSG00000040247/ENSMUSG00000004952/ENSMUSG00000063506	7
MF	GO:0005178	integrin binding	5/259	139/20768	0.0303518636069983	0.28082382958798	0.254656983187742	ENSMUSG00000001507/ENSMUSG00000025511/ENSMUSG00000040690/ENSMUSG00000005124/ENSMUSG00000027111	5
MF	GO:0048156	tau protein binding	2/259	22/20768	0.0303737348890225	0.28082382958798	0.254656983187742	ENSMUSG00000024381/ENSMUSG00000024563	2
MF	GO:0016881	acid-amino acid ligase activity	2/259	23/20768	0.0329976089418056	0.299823101936751	0.271885924856257	ENSMUSG00000028124/ENSMUSG00000012609	2
MF	GO:0030371	translation repressor activity	2/259	24/20768	0.0357067665189844	0.31441700715714	0.285119986516212	ENSMUSG00000039652/ENSMUSG00000037992	2
MF	GO:0035591	signaling adaptor activity	3/259	58/20768	0.0357970027123879	0.31441700715714	0.285119986516212	ENSMUSG00000020027/ENSMUSG00000022102/ENSMUSG00000059013	3
MF	GO:0005085	guanyl-nucleotide exchange factor activity	6/259	197/20768	0.0374163179381893	0.323252451695504	0.293132154338877	ENSMUSG00000026594/ENSMUSG00000009621/ENSMUSG00000037415/ENSMUSG00000039713/ENSMUSG00000059013/ENSMUSG00000052085	6
MF	GO:0016758	transferase activity, transferring hexosyl groups	6/259	199/20768	0.0389944712636378	0.331453005740921	0.300568590045697	ENSMUSG00000043940/ENSMUSG00000042460/ENSMUSG00000043067/ENSMUSG00000042428/ENSMUSG00000038843/ENSMUSG00000000420	6
MF	GO:0050840	extracellular matrix binding	3/259	61/20768	0.0406452444407348	0.340000695559797	0.308319815807746	ENSMUSG00000001507/ENSMUSG00000068220/ENSMUSG00000027111	3
MF	GO:0031406	carboxylic acid binding	6/259	203/20768	0.0422764211587713	0.341173991714597	0.309383785555632	ENSMUSG00000040564/ENSMUSG00000043811/ENSMUSG00000037062/ENSMUSG00000034686/ENSMUSG00000042010/ENSMUSG00000037992	6
MF	GO:0002020	protease binding	5/259	153/20768	0.0430384089103025	0.341173991714597	0.309383785555632	ENSMUSG00000025019/ENSMUSG00000024381/ENSMUSG00000001507/ENSMUSG00000035000/ENSMUSG00000048895	5
MF	GO:0046966	thyroid hormone receptor binding	2/259	27/20768	0.0443210104302014	0.341173991714597	0.309383785555632	ENSMUSG00000065954/ENSMUSG00000018501	2
MF	GO:0001540	amyloid-beta binding	3/259	64/20768	0.0458072185604297	0.341173991714597	0.309383785555632	ENSMUSG00000048058/ENSMUSG00000040907/ENSMUSG00000029207	3
MF	GO:0001224	RNA polymerase II transcription coregulator binding	2/259	28/20768	0.0473466143436206	0.341173991714597	0.309383785555632	ENSMUSG00000028163/ENSMUSG00000025019	2
MF	GO:0008266	poly(U) RNA binding	2/259	28/20768	0.0473466143436206	0.341173991714597	0.309383785555632	ENSMUSG00000069769/ENSMUSG00000069565	2
MF	GO:0019706	protein-cysteine S-palmitoyltransferase activity	2/259	28/20768	0.0473466143436206	0.341173991714597	0.309383785555632	ENSMUSG00000060166/ENSMUSG00000052363	2
MF	GO:0019707	protein-cysteine S-acyltransferase activity	2/259	28/20768	0.0473466143436206	0.341173991714597	0.309383785555632	ENSMUSG00000060166/ENSMUSG00000052363	2
MF	GO:0042626	ATPase-coupled transmembrane transporter activity	3/259	65/20768	0.0475966095865768	0.341173991714597	0.309383785555632	ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031974	3
MF	GO:0016746	transferase activity, transferring acyl groups	7/259	264/20768	0.0482204847434244	0.341173991714597	0.309383785555632	ENSMUSG00000036282/ENSMUSG00000037062/ENSMUSG00000060166/ENSMUSG00000038732/ENSMUSG00000037375/ENSMUSG00000052363/ENSMUSG00000004789	7
MF	GO:0001223	transcription coactivator binding	2/259	29/20768	0.0504453972623676	0.341173991714597	0.309383785555632	ENSMUSG00000028163/ENSMUSG00000009555	2
MF	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	2/259	29/20768	0.0504453972623676	0.341173991714597	0.309383785555632	ENSMUSG00000034165/ENSMUSG00000009555	2
MF	GO:0005520	insulin-like growth factor binding	2/259	29/20768	0.0504453972623676	0.341173991714597	0.309383785555632	ENSMUSG00000005124/ENSMUSG00000027111	2
MF	GO:0097472	cyclin-dependent protein kinase activity	2/259	29/20768	0.0504453972623676	0.341173991714597	0.309383785555632	ENSMUSG00000034165/ENSMUSG00000009555	2
MF	GO:0044389	ubiquitin-like protein ligase binding	8/259	324/20768	0.0510397766792062	0.341173991714597	0.309383785555632	ENSMUSG00000020738/ENSMUSG00000026254/ENSMUSG00000025423/ENSMUSG00000034686/ENSMUSG00000024563/ENSMUSG00000020903/ENSMUSG00000057691/ENSMUSG00000032601	8
MF	GO:0001217	DNA-binding transcription repressor activity	8/259	325/20768	0.0517911182868459	0.341173991714597	0.309383785555632	ENSMUSG00000027660/ENSMUSG00000075327/ENSMUSG00000020167/ENSMUSG00000028163/ENSMUSG00000042589/ENSMUSG00000035011/ENSMUSG00000001156/ENSMUSG00000057691	8
MF	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	8/259	325/20768	0.0517911182868459	0.341173991714597	0.309383785555632	ENSMUSG00000027660/ENSMUSG00000075327/ENSMUSG00000020167/ENSMUSG00000028163/ENSMUSG00000042589/ENSMUSG00000035011/ENSMUSG00000001156/ENSMUSG00000057691	8
MF	GO:0016757	transferase activity, transferring glycosyl groups	7/259	270/20768	0.0531894653750628	0.346059854971088	0.313814389607258	ENSMUSG00000043940/ENSMUSG00000042460/ENSMUSG00000043067/ENSMUSG00000042428/ENSMUSG00000038843/ENSMUSG00000000420/ENSMUSG00000056091	7
MF	GO:0033218	amide binding	9/259	387/20768	0.0544507768467402	0.349945846319903	0.317338288683184	ENSMUSG00000043811/ENSMUSG00000001441/ENSMUSG00000034353/ENSMUSG00000035000/ENSMUSG00000048058/ENSMUSG00000040907/ENSMUSG00000042010/ENSMUSG00000029207/ENSMUSG00000033610	9
MF	GO:0015248	sterol transporter activity	2/259	31/20768	0.0568534248333363	0.352259938859865	0.319436756701046	ENSMUSG00000040111/ENSMUSG00000029822	2
MF	GO:0050681	androgen receptor binding	2/259	31/20768	0.0568534248333363	0.352259938859865	0.319436756701046	ENSMUSG00000025423/ENSMUSG00000035011	2
MF	GO:0071889	14-3-3 protein binding	2/259	31/20768	0.0568534248333363	0.352259938859865	0.319436756701046	ENSMUSG00000051864/ENSMUSG00000045038	2
MF	GO:0015399	primary active transmembrane transporter activity	3/259	71/20768	0.059037418272504	0.352259938859865	0.319436756701046	ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031974	3
MF	GO:0001968	fibronectin binding	2/259	32/20768	0.0601582438280605	0.352259938859865	0.319436756701046	ENSMUSG00000001507/ENSMUSG00000017009	2
MF	GO:0008187	poly-pyrimidine tract binding	2/259	32/20768	0.0601582438280605	0.352259938859865	0.319436756701046	ENSMUSG00000069769/ENSMUSG00000069565	2
MF	GO:0030159	signaling receptor complex adaptor activity	2/259	32/20768	0.0601582438280605	0.352259938859865	0.319436756701046	ENSMUSG00000022102/ENSMUSG00000059013	2
MF	GO:0035035	histone acetyltransferase binding	2/259	32/20768	0.0601582438280605	0.352259938859865	0.319436756701046	ENSMUSG00000029207/ENSMUSG00000035011	2
MF	GO:0004721	phosphoprotein phosphatase activity	5/259	171/20768	0.0634198259547076	0.359988537660752	0.326445213418519	ENSMUSG00000021096/ENSMUSG00000059895/ENSMUSG00000031506/ENSMUSG00000047409/ENSMUSG00000069255	5
MF	GO:0005267	potassium channel activity	4/259	120/20768	0.0634809668069262	0.359988537660752	0.326445213418519	ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000050138/ENSMUSG00000050556	4
MF	GO:0043425	bHLH transcription factor binding	2/259	33/20768	0.0635273889989563	0.359988537660752	0.326445213418519	ENSMUSG00000020167/ENSMUSG00000034161	2
MF	GO:0008135	translation factor activity, RNA binding	3/259	76/20768	0.0694630287943619	0.378849991566665	0.343549178410598	ENSMUSG00000026254/ENSMUSG00000039652/ENSMUSG00000028156	3
MF	GO:0019887	protein kinase regulator activity	5/259	176/20768	0.0698991848870217	0.378849991566665	0.343549178410598	ENSMUSG00000034165/ENSMUSG00000027665/ENSMUSG00000003068/ENSMUSG00000032601/ENSMUSG00000048895	5
MF	GO:0050839	cell adhesion molecule binding	7/259	288/20768	0.0699691218995754	0.378849991566665	0.343549178410598	ENSMUSG00000001507/ENSMUSG00000025511/ENSMUSG00000040690/ENSMUSG00000005124/ENSMUSG00000012819/ENSMUSG00000027111/ENSMUSG00000048895	7
MF	GO:0001222	transcription corepressor binding	2/259	35/20768	0.0704502830617327	0.378849991566665	0.343549178410598	ENSMUSG00000025019/ENSMUSG00000035011	2
MF	GO:0004177	aminopeptidase activity	2/259	35/20768	0.0704502830617327	0.378849991566665	0.343549178410598	ENSMUSG00000001441/ENSMUSG00000035000	2
MF	GO:0042826	histone deacetylase binding	4/259	125/20768	0.0714666325849331	0.380433488608684	0.344985126991596	ENSMUSG00000025019/ENSMUSG00000005718/ENSMUSG00000018501/ENSMUSG00000037992	4
MF	GO:0008378	galactosyltransferase activity	2/259	36/20768	0.0739999491265958	0.38997973189716	0.353641862141837	ENSMUSG00000043940/ENSMUSG00000042460	2
MF	GO:0004713	protein tyrosine kinase activity	4/259	129/20768	0.0782071531206948	0.408070987075308	0.370047394651333	ENSMUSG00000006386/ENSMUSG00000032584/ENSMUSG00000024789/ENSMUSG00000003283	4
MF	GO:0046915	transition metal ion transmembrane transporter activity	2/259	38/20768	0.0812658185412482	0.419873395796449	0.380750068294393	ENSMUSG00000041654/ENSMUSG00000048497	2
MF	GO:0022804	active transmembrane transporter activity	7/259	304/20768	0.0872636543363327	0.444529550456342	0.403108790386856	ENSMUSG00000037656/ENSMUSG00000028542/ENSMUSG00000006574/ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031974/ENSMUSG00000031766	7
MF	GO:0030295	protein kinase activator activity	3/259	84/20768	0.0877249966744963	0.444529550456342	0.403108790386856	ENSMUSG00000027665/ENSMUSG00000003068/ENSMUSG00000048895	3
MF	GO:0042805	actinin binding	2/259	40/20768	0.088741000144744	0.445376755141986	0.403877053499374	ENSMUSG00000028163/ENSMUSG00000037992	2
MF	GO:0031625	ubiquitin protein ligase binding	7/259	306/20768	0.0895824213378568	0.445376755141986	0.403877053499374	ENSMUSG00000020738/ENSMUSG00000026254/ENSMUSG00000025423/ENSMUSG00000024563/ENSMUSG00000020903/ENSMUSG00000057691/ENSMUSG00000032601	7
MF	GO:0005516	calmodulin binding	5/259	193/20768	0.0945344731241299	0.456153745432097	0.413649856039493	ENSMUSG00000054342/ENSMUSG00000034656/ENSMUSG00000032380/ENSMUSG00000069662/ENSMUSG00000032577	5
MF	GO:0019208	phosphatase regulator activity	3/259	87/20768	0.0950439535037128	0.456153745432097	0.413649856039493	ENSMUSG00000052144/ENSMUSG00000034663/ENSMUSG00000043460	3
MF	GO:0043178	alcohol binding	3/259	87/20768	0.0950439535037128	0.456153745432097	0.413649856039493	ENSMUSG00000040111/ENSMUSG00000045038/ENSMUSG00000029822	3
MF	GO:0022853	active ion transmembrane transporter activity	5/259	198/20768	0.102524757387005	0.456153745432097	0.413649856039493	ENSMUSG00000028542/ENSMUSG00000006574/ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031766	5
MF	GO:0019209	kinase activator activity	3/259	91/20768	0.105175796657186	0.456153745432097	0.413649856039493	ENSMUSG00000027665/ENSMUSG00000003068/ENSMUSG00000048895	3
MF	GO:0004715	non-membrane spanning protein tyrosine kinase activity	2/259	45/20768	0.108249390748363	0.456153745432097	0.413649856039493	ENSMUSG00000024789/ENSMUSG00000003283	2
MF	GO:0048487	beta-tubulin binding	2/259	45/20768	0.108249390748363	0.456153745432097	0.413649856039493	ENSMUSG00000037415/ENSMUSG00000024068	2
MF	GO:0031072	heat shock protein binding	4/259	147/20768	0.112215016517898	0.456153745432097	0.413649856039493	ENSMUSG00000028163/ENSMUSG00000054405/ENSMUSG00000004789/ENSMUSG00000048895	4
MF	GO:0001784	phosphotyrosine residue binding	2/259	46/20768	0.11227792661831	0.456153745432097	0.413649856039493	ENSMUSG00000009621/ENSMUSG00000003283	2
MF	GO:0015081	sodium ion transmembrane transporter activity	4/259	148/20768	0.114271168404686	0.456153745432097	0.413649856039493	ENSMUSG00000028542/ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031766	4
MF	GO:1901681	sulfur compound binding	6/259	265/20768	0.115097859478607	0.456153745432097	0.413649856039493	ENSMUSG00000043811/ENSMUSG00000020323/ENSMUSG00000040907/ENSMUSG00000042010/ENSMUSG00000005124/ENSMUSG00000033610	6
MF	GO:0008194	UDP-glycosyltransferase activity	4/259	149/20768	0.11634390759657	0.456153745432097	0.413649856039493	ENSMUSG00000043940/ENSMUSG00000042428/ENSMUSG00000038843/ENSMUSG00000000420	4
MF	GO:0003743	translation initiation factor activity	2/259	47/20768	0.116344912197362	0.456153745432097	0.413649856039493	ENSMUSG00000026254/ENSMUSG00000028156	2
MF	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	2/259	47/20768	0.116344912197362	0.456153745432097	0.413649856039493	ENSMUSG00000034165/ENSMUSG00000048895	2
MF	GO:0005049	nuclear export signal receptor activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000000131	1
MF	GO:0005452	inorganic anion exchanger activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000006574	1
MF	GO:0008140	cAMP response element binding protein binding	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000030527	1
MF	GO:0008331	high voltage-gated calcium channel activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000034656	1
MF	GO:0010857	calcium-dependent protein kinase activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000032577	1
MF	GO:0015379	potassium:chloride symporter activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000031766	1
MF	GO:0019869	chloride channel inhibitor activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000020903	1
MF	GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	1/259	10/20768	0.117964200938412	0.456153745432097	0.413649856039493	ENSMUSG00000048895	1
